image_id,image_filename,archive_member_name,file_format,width,height,aspect_ratio,file_size_bytes,sha256,read_status,network_expanded_path,network_expanded_same_hash
001,opera-01-001-s.jpg,爬虫脸谱图集/opera-01-001-s.jpg,JPEG,123,150,0.82000000,15760,0aba39c201b6a13aea2e0f6b68de43766d837cf159ec05ccc4beabada9f28688,readable,data/raw/脸谱新一步/网络图片汇总/001.jpg,yes
002,opera-01-002-s.jpg,爬虫脸谱图集/opera-01-002-s.jpg,JPEG,123,149,0.82550336,15965,ffd50db0e3b16f62676a68dc92cf83d5972ba8a6d33d1c46d793c5f23ca522a5,readable,data/raw/脸谱新一步/网络图片汇总/002.jpg,yes
003,opera-01-003-s.jpg,爬虫脸谱图集/opera-01-003-s.jpg,JPEG,123,150,0.82000000,16354,2f9ec11b4b27ae0dee684efcdc9564902db3f2c8084d131ef5128e030a881526,readable,data/raw/脸谱新一步/网络图片汇总/003.jpg,yes
004,opera-01-004-s.jpg,爬虫脸谱图集/opera-01-004-s.jpg,JPEG,123,150,0.82000000,15605,04122e3ac9866f6b102521e8e70924b30c2ca04178dcf1109b5dc4968956d1a7,readable,data/raw/脸谱新一步/网络图片汇总/004.jpg,yes
005,opera-01-005-s.jpg,爬虫脸谱图集/opera-01-005-s.jpg,JPEG,123,150,0.82000000,13554,06141b6b3e618fe193fb93c27d2e92217ffd6c59af4e7ec725c60ea20f250359,readable,data/raw/脸谱新一步/网络图片汇总/005.jpg,yes
006,opera-01-006-s.jpg,爬虫脸谱图集/opera-01-006-s.jpg,JPEG,123,150,0.82000000,14991,f7312d54a9efb72a540c635ea0b6197523591e980c3b44f05ff980d6a91d7299,readable,data/raw/脸谱新一步/网络图片汇总/006.jpg,yes
007,opera-01-007-s.jpg,爬虫脸谱图集/opera-01-007-s.jpg,JPEG,123,150,0.82000000,15775,138f5af12c7630c12ea5a7d91b4f4a8d8e78b0bf38ee29b498953b83b39cff61,readable,data/raw/脸谱新一步/网络图片汇总/007.jpg,yes
008,opera-01-008-s.jpg,爬虫脸谱图集/opera-01-008-s.jpg,JPEG,123,150,0.82000000,14490,952f468618f4d6f48fb2ecbeed041cf8a7247c9624de184b1b9c833487a2407f,readable,data/raw/脸谱新一步/网络图片汇总/008.jpg,yes
009,opera-01-009-s.jpg,爬虫脸谱图集/opera-01-009-s.jpg,JPEG,123,150,0.82000000,14354,177b63d7f2dc5e639991fd489bcff69f297adf1f8a2b1ffcf304170951636c9a,readable,data/raw/脸谱新一步/网络图片汇总/009.jpg,yes
010,opera-01-010-s.jpg,爬虫脸谱图集/opera-01-010-s.jpg,JPEG,123,150,0.82000000,14033,9c03d7634718bdcc92f64cfd6cb39e26afbe64f1e323677e9ec682ee797b8c70,readable,data/raw/脸谱新一步/网络图片汇总/010.jpg,yes
011,opera-01-011-s.jpg,爬虫脸谱图集/opera-01-011-s.jpg,JPEG,123,150,0.82000000,13797,da33fce8d604b189dd79dd6582a198f3a4e823e80accea77a619f44d69c71489,readable,data/raw/脸谱新一步/网络图片汇总/011.jpg,yes
012,opera-01-012-s.jpg,爬虫脸谱图集/opera-01-012-s.jpg,JPEG,123,150,0.82000000,13424,630272ee95305c5c3c0dc54cb7858b62082bcc6f13074a15af39bd3552947a38,readable,data/raw/脸谱新一步/网络图片汇总/012.jpg,yes
013,opera-02-013-s.jpg,爬虫脸谱图集/opera-02-013-s.jpg,JPEG,123,150,0.82000000,13914,bf9b6395e6c5119c71db3ab0ab9ac0161899cd5164a26a3ef8919e45ac0ec977,readable,data/raw/脸谱新一步/网络图片汇总/013.jpg,yes
014,opera-02-014-s.jpg,爬虫脸谱图集/opera-02-014-s.jpg,JPEG,123,150,0.82000000,14130,981b7a724cb4c1ddb7e7c35b58a43683b50697b7816c25afc1b0ea85cc027d5a,readable,data/raw/脸谱新一步/网络图片汇总/014.jpg,yes
015,opera-02-015-s.jpg,爬虫脸谱图集/opera-02-015-s.jpg,JPEG,123,150,0.82000000,15215,63626bd6563a1f1768f32d6c704664f964ab837d264eed5618f32107a8469701,readable,data/raw/脸谱新一步/网络图片汇总/015.jpg,yes
016,opera-02-016-s.jpg,爬虫脸谱图集/opera-02-016-s.jpg,JPEG,123,150,0.82000000,13465,66059b16f4b60b18083a69eac83c270d282ad3d91cbb02f1c7741b12811054d8,readable,data/raw/脸谱新一步/网络图片汇总/016.jpg,yes
017,opera-02-017-s.jpg,爬虫脸谱图集/opera-02-017-s.jpg,JPEG,123,150,0.82000000,17182,a3561997cb0ec84abae100c97275fef2e5ffbc8fe427f6c07ad3d6b902a928b2,readable,data/raw/脸谱新一步/网络图片汇总/017.jpg,yes
018,opera-02-018-s.jpg,爬虫脸谱图集/opera-02-018-s.jpg,JPEG,123,152,0.80921053,14414,5fe10f6ab6a6d78cf42cb8e341f359d518f7982d3a9120bd22899da88d3e2620,readable,data/raw/脸谱新一步/网络图片汇总/018.jpg,yes
019,opera-02-019-s.jpg,爬虫脸谱图集/opera-02-019-s.jpg,JPEG,123,150,0.82000000,14421,0a430f12fe8a8fb9da6abd15a4b5e7483cbd5089e00853d609bff65847905565,readable,data/raw/脸谱新一步/网络图片汇总/019.jpg,yes
020,opera-02-020-s.jpg,爬虫脸谱图集/opera-02-020-s.jpg,JPEG,123,152,0.80921053,15745,ab78df7ad9999de1caf8250f02f234717e4ecd8f89c39cf48f320bd834183185,readable,data/raw/脸谱新一步/网络图片汇总/020.jpg,yes
021,opera-02-021-s.jpg,爬虫脸谱图集/opera-02-021-s.jpg,JPEG,123,150,0.82000000,14650,8722f7e4ecae3cd43124034d9e96297ec2aad6bb42dfccf48f27f813e7e72f1b,readable,data/raw/脸谱新一步/网络图片汇总/021.jpg,yes
022,opera-02-022-s.jpg,爬虫脸谱图集/opera-02-022-s.jpg,JPEG,88,110,0.80000000,3232,e8ef7fbfb021f7aae0d6cadfc705858420853f5e6536543011adfbb567d9147b,readable,data/raw/脸谱新一步/网络图片汇总/022.jpg,yes
023,opera-02-023-s.jpg,爬虫脸谱图集/opera-02-023-s.jpg,JPEG,90,110,0.81818182,3501,772c1b7e7e4f20561f007d6bfd0d13c4bf7a9c95f71764fdf82679c9810f20da,readable,data/raw/脸谱新一步/网络图片汇总/023.jpg,yes
024,opera-02-024-s.jpg,爬虫脸谱图集/opera-02-024-s.jpg,JPEG,89,110,0.80909091,3656,88212207f49e2794671f5fbcb00479ab5de38e9ff6bb8b7d8d5e668918ff368a,readable,data/raw/脸谱新一步/网络图片汇总/024.jpg,yes
025,opera-03-025-s.jpg,爬虫脸谱图集/opera-03-025-s.jpg,JPEG,90,110,0.81818182,3442,af3a110cba04c97785fa342932e795dab9c36070314f53361421b9863accefd7,readable,data/raw/脸谱新一步/网络图片汇总/025.jpg,yes
026,opera-03-026-s.jpg,爬虫脸谱图集/opera-03-026-s.jpg,JPEG,92,110,0.83636364,3385,33de83a76f067dd742058294fd74fa3523c5648570e9ed69fabfececb4b3fcdd,readable,data/raw/脸谱新一步/网络图片汇总/026.jpg,yes
027,opera-03-027-s.jpg,爬虫脸谱图集/opera-03-027-s.jpg,JPEG,88,110,0.80000000,3530,513d6da981902e51ec7b9dc1c486445ce11c4456ce6567e6e1505dd04e2a071a,readable,data/raw/脸谱新一步/网络图片汇总/027.jpg,yes
028,opera-03-028-s.jpg,爬虫脸谱图集/opera-03-028-s.jpg,JPEG,88,110,0.80000000,3648,d7f488522373c029149d0703720f289dcfe2497f6fae1b08021a2378137ebcd0,readable,data/raw/脸谱新一步/网络图片汇总/028.jpg,yes
029,opera-03-029-s.jpg,爬虫脸谱图集/opera-03-029-s.jpg,JPEG,90,110,0.81818182,3581,8ee0129b7d1d6fd8962c6e243112cab56989442ac47538873041efc65789a19d,readable,data/raw/脸谱新一步/网络图片汇总/029.jpg,yes
030,opera-03-030-s.jpg,爬虫脸谱图集/opera-03-030-s.jpg,JPEG,90,110,0.81818182,2862,61cd263aee22cbc46622b73238ae2687021a3026accb351b3e41be1f4cfb55f5,readable,data/raw/脸谱新一步/网络图片汇总/030.jpg,yes
031,opera-03-031-s.jpg,爬虫脸谱图集/opera-03-031-s.jpg,JPEG,89,110,0.80909091,3655,06524d1f1e6155253a0f2781eaecc3b114fd546e5a19bdfbb884c6f894b0421c,readable,data/raw/脸谱新一步/网络图片汇总/031.jpg,yes
032,opera-03-032-s.jpg,爬虫脸谱图集/opera-03-032-s.jpg,JPEG,91,110,0.82727273,3007,e01e3f54177edfe0f2b0fde2c8d8ab0dcc1ee80f4888d5cff3411ab457c944ae,readable,data/raw/脸谱新一步/网络图片汇总/032.jpg,yes
033,opera-03-033-s.jpg,爬虫脸谱图集/opera-03-033-s.jpg,JPEG,86,110,0.78181818,2772,e0a26f41a1726297a3e24b54dcec4a0e0c249a15039b2ff169b001eeae681917,readable,data/raw/脸谱新一步/网络图片汇总/033.jpg,yes
034,opera-03-034-s.jpg,爬虫脸谱图集/opera-03-034-s.jpg,JPEG,94,110,0.85454545,3106,2be8310d0e6991409a37464465232733d26b68cb8406d1ba271ecadeff429748,readable,data/raw/脸谱新一步/网络图片汇总/034.jpg,yes
035,opera-03-035-s.jpg,爬虫脸谱图集/opera-03-035-s.jpg,JPEG,90,110,0.81818182,3656,6f7cec255b65678d231a92a34428719131a1328d262dbe840d67c47eb0c803e0,readable,data/raw/脸谱新一步/网络图片汇总/035.jpg,yes
036,opera-03-036-s.jpg,爬虫脸谱图集/opera-03-036-s.jpg,JPEG,91,110,0.82727273,3562,1af245e1608b6bd0a472745266fe516970c95da37bddd493de4ca6d21a4c37f7,readable,data/raw/脸谱新一步/网络图片汇总/036.jpg,yes
037,opera-04-037-s.jpg,爬虫脸谱图集/opera-04-037-s.jpg,JPEG,89,110,0.80909091,3385,1c7e7cb74c6df22c756957b39bd090499ca76a9166c23cf4179cde3b9b7da69a,readable,data/raw/脸谱新一步/网络图片汇总/037.jpg,yes
038,opera-04-038-s.jpg,爬虫脸谱图集/opera-04-038-s.jpg,JPEG,92,110,0.83636364,3285,6321ffa1a965268ee54eaf63ac72dffe5b85d00f3bbd65f55636c776deffe9d7,readable,data/raw/脸谱新一步/网络图片汇总/038.jpg,yes
039,opera-04-039-s.jpg,爬虫脸谱图集/opera-04-039-s.jpg,JPEG,85,110,0.77272727,3061,95a20c97f6b07b26ce8f419d4d2226ad8950fd8dc23c0a395ff6bac854da7593,readable,data/raw/脸谱新一步/网络图片汇总/039.jpg,yes
040,opera-04-040-s.jpg,爬虫脸谱图集/opera-04-040-s.jpg,JPEG,86,110,0.78181818,3264,8d2204bc6c33012c79c2722f0849ecf3d52a5bbccd3ef4f08181b7a0271acffb,readable,data/raw/脸谱新一步/网络图片汇总/040.jpg,yes
041,opera-04-041-s.jpg,爬虫脸谱图集/opera-04-041-s.jpg,JPEG,88,110,0.80000000,5406,a94ba7f9f5ca05e184a57837a14445ec511725f8384d475ae560d178e77fbf7a,readable,data/raw/脸谱新一步/网络图片汇总/041.jpg,yes
042,opera-04-042-s.jpg,爬虫脸谱图集/opera-04-042-s.jpg,JPEG,89,110,0.80909091,5368,aa886fb42de15b1bb0e63276f0818c3bd041a21e099a91e7a81bb746e3e1357c,readable,data/raw/脸谱新一步/网络图片汇总/042.jpg,yes
043,opera-04-043-s.jpg,爬虫脸谱图集/opera-04-043-s.jpg,JPEG,91,110,0.82727273,5274,3a549bee7bdc5be4abaefc93ea9a5098e68959f0537cc1c0e1741887ed1fda32,readable,data/raw/脸谱新一步/网络图片汇总/043.jpg,yes
044,opera-04-044-s.jpg,爬虫脸谱图集/opera-04-044-s.jpg,JPEG,88,110,0.80000000,5407,801ea145dd5c2b3edd714ddf121c009f643a181f6ce5ca6ba7fe77086220054f,readable,data/raw/脸谱新一步/网络图片汇总/044.jpg,yes
045,opera-04-045-s.jpg,爬虫脸谱图集/opera-04-045-s.jpg,JPEG,88,110,0.80000000,5688,a648cae64564d1aac7df83f5461429a55f0fdbead48e13fe316bd3ecc7c9dda8,readable,data/raw/脸谱新一步/网络图片汇总/045.jpg,yes
046,opera-04-046-s.jpg,爬虫脸谱图集/opera-04-046-s.jpg,JPEG,88,110,0.80000000,4664,f14d8bd035707f484201d656c444143bdfda97f0d5d19a450154f72151d9bcea,readable,data/raw/脸谱新一步/网络图片汇总/046.jpg,yes
047,opera-04-047-s.jpg,爬虫脸谱图集/opera-04-047-s.jpg,JPEG,91,110,0.82727273,5152,875fd2d65fe87ff3b900da7f0acadec58fad45c8eda2a6e02010219f88f3e360,readable,data/raw/脸谱新一步/网络图片汇总/047.jpg,yes
048,opera-04-048-s.jpg,爬虫脸谱图集/opera-04-048-s.jpg,JPEG,93,110,0.84545455,4829,727ecdad46b97730576ec7ea4eb59bc7b2a30700378a3a60b6c1b0d669aca550,readable,data/raw/脸谱新一步/网络图片汇总/048.jpg,yes
049,opera-05-049-s.jpg,爬虫脸谱图集/opera-05-049-s.jpg,JPEG,88,110,0.80000000,4333,ab429e4c62d04928de0dc3ecaa06b4a70e25cda6ccf12fa3fbf968b6b6842b3c,readable,data/raw/脸谱新一步/网络图片汇总/049.jpg,yes
050,opera-05-050-s.jpg,爬虫脸谱图集/opera-05-050-s.jpg,JPEG,87,110,0.79090909,5309,88be0763dff56184d2136f0e05945f84f25fd01e625427385524da68ff529c37,readable,data/raw/脸谱新一步/网络图片汇总/050.jpg,yes
051,opera-05-051-s.jpg,爬虫脸谱图集/opera-05-051-s.jpg,JPEG,90,110,0.81818182,4900,2cdbba042cbd356c2e2d6b2a653b9b35f0bfe42ba8ab8ec2510601e6bd9bd5cc,readable,data/raw/脸谱新一步/网络图片汇总/051.jpg,yes
052,opera-05-052-s.jpg,爬虫脸谱图集/opera-05-052-s.jpg,JPEG,87,110,0.79090909,5496,c60a1e0aa76766b617f69523b4fcec85c3508d114d2f7402c6131ef4c65f6fb9,readable,data/raw/脸谱新一步/网络图片汇总/052.jpg,yes
053,opera-05-053-s.jpg,爬虫脸谱图集/opera-05-053-s.jpg,JPEG,90,110,0.81818182,5357,b338781fc14e1b5d8b0f894210d55547154333d4a991d9adef4f8569ad968bb4,readable,data/raw/脸谱新一步/网络图片汇总/053.jpg,yes
054,opera-05-054-s.jpg,爬虫脸谱图集/opera-05-054-s.jpg,JPEG,89,110,0.80909091,4583,ed1a8d9b18265b2cd3b5b0ad4e4cb88f2ba47a95f74d99feaa58557243fdf371,readable,data/raw/脸谱新一步/网络图片汇总/054.jpg,yes
055,opera-05-055-s.jpg,爬虫脸谱图集/opera-05-055-s.jpg,JPEG,88,110,0.80000000,5469,e9231f2e366c4d895d21db54ed5b7f0a72216eddeadd864582225ebcb6560811,readable,data/raw/脸谱新一步/网络图片汇总/055.jpg,yes
056,opera-05-056-s.jpg,爬虫脸谱图集/opera-05-056-s.jpg,JPEG,89,110,0.80909091,5074,808e4b3ef52cb3a85e4bb747833b06228cd499257ba5b6b64fd6c2d41ddf9e99,readable,data/raw/脸谱新一步/网络图片汇总/056.jpg,yes
057,opera-05-057-s.jpg,爬虫脸谱图集/opera-05-057-s.jpg,JPEG,90,110,0.81818182,5113,901db0a9016c29c41ab847a89591c4aa134592746285ab5b755f75614781126a,readable,data/raw/脸谱新一步/网络图片汇总/057.jpg,yes
058,opera-05-058-s.jpg,爬虫脸谱图集/opera-05-058-s.jpg,JPEG,90,110,0.81818182,5445,138cf23f716e83cb4b795e61178a29886a6fb5e98e9381a7aef0e5ebfbe10379,readable,data/raw/脸谱新一步/网络图片汇总/058.jpg,yes
059,opera-05-059-s.jpg,爬虫脸谱图集/opera-05-059-s.jpg,JPEG,90,110,0.81818182,4917,bdb709e8e82478de588c42382ebe03fd8acf0c5dab5077510fccd2f482bd39a1,readable,,not_available
060,opera-05-060-s.jpg,爬虫脸谱图集/opera-05-060-s.jpg,JPEG,90,110,0.81818182,5276,e5188b14ca7f73feb356af286f9db559911dcaaad33f5e8520b02dea3c91b1f0,readable,data/raw/脸谱新一步/网络图片汇总/060.jpg,yes
061,opera-06-061-s.jpg,爬虫脸谱图集/opera-06-061-s.jpg,JPEG,90,110,0.81818182,4473,5d6608ff04ead07eff4bc720a0f1fbf6dc25e71a4c6f0bdb8f073e40a374e5bb,readable,data/raw/脸谱新一步/网络图片汇总/061.jpg,yes
062,opera-06-062-s.jpg,爬虫脸谱图集/opera-06-062-s.jpg,JPEG,90,110,0.81818182,4921,79c17bcdddad4f5ebf89b50e56f5b2a631ddd69e4355b82d1077f0f1eaaf49bf,readable,data/raw/脸谱新一步/网络图片汇总/062.jpg,yes
063,opera-06-063-s.jpg,爬虫脸谱图集/opera-06-063-s.jpg,JPEG,90,110,0.81818182,4591,3b0b6384fb8b25ab1c184dc3bedeab5545d5a73536c6604fc780c91f41f8c510,readable,data/raw/脸谱新一步/网络图片汇总/063.jpg,yes
064,opera-06-064-s.jpg,爬虫脸谱图集/opera-06-064-s.jpg,JPEG,90,110,0.81818182,4694,8ca1ed564d4bcae1e8eeeaf1a5f11a93d9cb2b40d9368e8a0984733c1a41b858,readable,data/raw/脸谱新一步/网络图片汇总/064.jpg,yes
065,opera-06-065-s.jpg,爬虫脸谱图集/opera-06-065-s.jpg,JPEG,90,110,0.81818182,4878,07e5b058a103c8605eb02328b02ba8b9e23909d252d5bd6d2dd599a46b4d850a,readable,data/raw/脸谱新一步/网络图片汇总/065.jpg,yes
066,opera-06-066-s.jpg,爬虫脸谱图集/opera-06-066-s.jpg,JPEG,90,110,0.81818182,4547,0eec9e15a62d2892f4aa956fc248714d271e6621fe7d5d61c944e236d16973f9,readable,data/raw/脸谱新一步/网络图片汇总/066.jpg,yes
067,opera-06-067-s.jpg,爬虫脸谱图集/opera-06-067-s.jpg,JPEG,90,110,0.81818182,5563,24cae68aec9b811183146657b1ed398de72c32e79c7821313d3ded4f2db264ee,readable,data/raw/脸谱新一步/网络图片汇总/067.jpg,yes
068,opera-06-068-s.jpg,爬虫脸谱图集/opera-06-068-s.jpg,JPEG,90,110,0.81818182,4421,309b302ce0581cc321cb6421c5c0f7d8614439f75f647e5ae2ee07ca437db1e4,readable,data/raw/脸谱新一步/网络图片汇总/068.jpg,yes
069,opera-06-069-s.jpg,爬虫脸谱图集/opera-06-069-s.jpg,JPEG,90,110,0.81818182,5084,06c1888610f123553b281c1e77d3c03f6b20cb02e727b11170fd9d202055a61b,readable,data/raw/脸谱新一步/网络图片汇总/069.jpg,yes
070,opera-06-070-s.jpg,爬虫脸谱图集/opera-06-070-s.jpg,JPEG,90,110,0.81818182,5050,d4da2a77314ce62c11deeba0cf1af2b6d64c7beccb4aa162de2e6cb46e09572e,readable,data/raw/脸谱新一步/网络图片汇总/070.jpg,yes
071,opera-06-071-s.jpg,爬虫脸谱图集/opera-06-071-s.jpg,JPEG,90,110,0.81818182,3786,e649136fd00a3d49b8dcea9b781c22fcfe969eea8f49dedcc3db92a3166f3132,readable,data/raw/脸谱新一步/网络图片汇总/071.jpg,yes
072,opera-06-072-s.jpg,爬虫脸谱图集/opera-06-072-s.jpg,JPEG,90,110,0.81818182,4894,277cd7ce9d00ccc9db8020864fa4f8a7d6d3b9528dc19d1e6de45255b0a8d2da,readable,data/raw/脸谱新一步/网络图片汇总/072.jpg,yes
073,opera-07-073-s.jpg,爬虫脸谱图集/opera-07-073-s.jpg,JPEG,89,110,0.80909091,3656,684f8c235159daff5a0fc455c8aa74f0ae4b0dbfd9b945394a12997d7de1c3c2,readable,data/raw/脸谱新一步/网络图片汇总/073.jpg,yes
074,opera-07-074-s.jpg,爬虫脸谱图集/opera-07-074-s.jpg,JPEG,86,110,0.78181818,2942,874576c1fffb7673d4a456e587db7c3d53ea7b1b684117fe1826bf4c7db68e48,readable,data/raw/脸谱新一步/网络图片汇总/074.jpg,yes
075,opera-07-075-s.jpg,爬虫脸谱图集/opera-07-075-s.jpg,JPEG,90,110,0.81818182,2622,f013152aa3a02e4eaf647564e8b64c8ea6ea4c044641b84d95560aa63ca601bd,readable,data/raw/脸谱新一步/网络图片汇总/075.jpg,yes
076,opera-07-076-s.jpg,爬虫脸谱图集/opera-07-076-s.jpg,JPEG,89,110,0.80909091,3779,db0a6cfb89b813890d6a8639928c4045ebcb467358db09e4cee007375e900eab,readable,data/raw/脸谱新一步/网络图片汇总/076.jpg,yes
077,opera-07-077-s.jpg,爬虫脸谱图集/opera-07-077-s.jpg,JPEG,88,110,0.80000000,3718,33e30177fb6e5ef8d3bc787e0985ee80335a01cc264b974c9dbe84678a6d4958,readable,data/raw/脸谱新一步/网络图片汇总/077.jpg,yes
078,opera-07-078-s.jpg,爬虫脸谱图集/opera-07-078-s.jpg,JPEG,88,110,0.80000000,3734,afaec35136cd327d295d39a94da8f1bb56d7b59918d1d7ddba6ea0f9546764c8,readable,data/raw/脸谱新一步/网络图片汇总/078.jpg,yes
079,opera-07-079-s.jpg,爬虫脸谱图集/opera-07-079-s.jpg,JPEG,90,110,0.81818182,3356,ff59fd8e38ac0d56eabd63769680d3a97ad051694fb020d13e0a9e151b4cf6fc,readable,data/raw/脸谱新一步/网络图片汇总/079.jpg,yes
080,opera-07-080-s.jpg,爬虫脸谱图集/opera-07-080-s.jpg,JPEG,90,110,0.81818182,3131,e3b279a7a8168623da85d7f8382ab248dfeb8be883ce5da0e50c1538c10b7740,readable,data/raw/脸谱新一步/网络图片汇总/080.jpg,yes
081,opera-07-081-s.jpg,爬虫脸谱图集/opera-07-081-s.jpg,JPEG,91,110,0.82727273,3553,2617b229a1c4a1f55b829b081a308332ea7c4604c5be1f106ad414bf062b8a3e,readable,data/raw/脸谱新一步/网络图片汇总/081.jpg,yes
082,opera-07-082-s.jpg,爬虫脸谱图集/opera-07-082-s.jpg,JPEG,88,110,0.80000000,3822,bbd2366e6f90ac221f635167b1f758e9b27a396274aebd347f39613279c1dc7e,readable,data/raw/脸谱新一步/网络图片汇总/082.jpg,yes
083,opera-07-083-s.jpg,爬虫脸谱图集/opera-07-083-s.jpg,JPEG,90,110,0.81818182,2962,ea55ee6365a15ae5ae18382fb6e980e9636a3a1c07cb8fe55629a36a984c2c1b,readable,data/raw/脸谱新一步/网络图片汇总/083.jpg,yes
084,opera-07-084-s.jpg,爬虫脸谱图集/opera-07-084-s.jpg,JPEG,88,110,0.80000000,2732,e0aefa4a20252f897429d7914d3185139b28a28b3f85fa35398a3170d5b6ba6e,readable,data/raw/脸谱新一步/网络图片汇总/084.jpg,yes
085,opera-08-085-s.jpg,爬虫脸谱图集/opera-08-085-s.jpg,JPEG,89,110,0.80909091,3535,fc291f16fc0a37ff0b7d9848f9184db3438fd90cdfbee069dd2e5186c09309bc,readable,data/raw/脸谱新一步/网络图片汇总/085.jpg,yes
086,opera-08-086-s.jpg,爬虫脸谱图集/opera-08-086-s.jpg,JPEG,90,110,0.81818182,3802,74c98f11dff94618bdd7978c3df1312d7405b048ac6cca4eefcab05f525e7943,readable,data/raw/脸谱新一步/网络图片汇总/086.jpg,yes
087,opera-08-087-s.jpg,爬虫脸谱图集/opera-08-087-s.jpg,JPEG,89,110,0.80909091,2963,f3e9a359282a7b3f58e90ef37e14d868b5f79cd875d2ef6e84cefc377c179e3f,readable,data/raw/脸谱新一步/网络图片汇总/087.jpg,yes
088,opera-08-088-s.jpg,爬虫脸谱图集/opera-08-088-s.jpg,JPEG,88,110,0.80000000,3019,3ead117fd6cc5c09fd442e13fe16e7f9d823028d301baf39c43c83160a14be0d,readable,data/raw/脸谱新一步/网络图片汇总/088.jpg,yes
089,opera-08-089-s.jpg,爬虫脸谱图集/opera-08-089-s.jpg,JPEG,90,110,0.81818182,4113,bd05a21cf10f84933b4532887c249e1e219e197cec8a6245e10b46c1d346307d,readable,data/raw/脸谱新一步/网络图片汇总/089.jpg,yes
090,opera-08-090-s.jpg,爬虫脸谱图集/opera-08-090-s.jpg,JPEG,90,110,0.81818182,4352,9af0b0c033caba6b12b73e508ba7e43368b70c40eb4c5f2cfaf671154972cc18,readable,data/raw/脸谱新一步/网络图片汇总/090.jpg,yes
091,opera-08-091-s.jpg,爬虫脸谱图集/opera-08-091-s.jpg,JPEG,90,110,0.81818182,4380,547edbb3beafc8228e5a80816cdb06054cb7c9c246a89f9b4b0cefd56297c269,readable,data/raw/脸谱新一步/网络图片汇总/091.jpg,yes
092,opera-08-092-s.jpg,爬虫脸谱图集/opera-08-092-s.jpg,JPEG,90,110,0.81818182,4823,b9b7b5e64a22db74951329f1a1cc6e92944e9d8066577d72205a9ef7656370d7,readable,data/raw/脸谱新一步/网络图片汇总/092.jpg,yes
093,opera-08-093-s.jpg,爬虫脸谱图集/opera-08-093-s.jpg,JPEG,89,110,0.80909091,2885,ea7462c4ec067105fba9e7c7fb69f2321d52142e89a5bf632e5f675d331190d9,readable,data/raw/脸谱新一步/网络图片汇总/093.jpg,yes
094,opera-08-094-s.jpg,爬虫脸谱图集/opera-08-094-s.jpg,JPEG,89,110,0.80909091,3489,26b988ee1c5c1479432e256391f70612718a4ceae99dd8c1fb411e99047af746,readable,data/raw/脸谱新一步/网络图片汇总/094.jpg,yes
095,opera-08-095-s.jpg,爬虫脸谱图集/opera-08-095-s.jpg,JPEG,92,110,0.83636364,3304,e7260838baa52e048b56116cce56dc3de9af956d3be0560bc6cbbaa9c2f82c62,readable,data/raw/脸谱新一步/网络图片汇总/095.jpg,yes
096,opera-08-096-s.jpg,爬虫脸谱图集/opera-08-096-s.jpg,JPEG,90,110,0.81818182,3607,161588c0f8169117c5afc43563568c2c10e462f3180ebbc0c6cb2e1e95a342f9,readable,data/raw/脸谱新一步/网络图片汇总/096.jpg,yes
097,opera-09-097-s.jpg,爬虫脸谱图集/opera-09-097-s.jpg,JPEG,89,110,0.80909091,3547,bdb3867e2276147461c8b1d5f55fc481a5f4f379605ac5a09eabe11bd9d3b272,readable,data/raw/脸谱新一步/网络图片汇总/097.jpg,yes
098,opera-09-098-s.jpg,爬虫脸谱图集/opera-09-098-s.jpg,JPEG,84,110,0.76363636,3275,7c97c11df08111ad0e35777f273280f29f1c0c23c112957754be663394637b70,readable,data/raw/脸谱新一步/网络图片汇总/098.jpg,yes
099,opera-09-099-s.jpg,爬虫脸谱图集/opera-09-099-s.jpg,JPEG,87,110,0.79090909,3602,fba7c7cd9379d30d0405c174904e044c61540f4e13adc64738e36101f37b86e9,readable,data/raw/脸谱新一步/网络图片汇总/099.jpg,yes
100,opera-09-100-s.jpg,爬虫脸谱图集/opera-09-100-s.jpg,JPEG,87,110,0.79090909,2596,85a8571566fa16d82a413b9036c821aed4f07ae40f03f4adf5d88fc687cba013,readable,data/raw/脸谱新一步/网络图片汇总/100.jpg,yes
101,opera-09-101-s.jpg,爬虫脸谱图集/opera-09-101-s.jpg,JPEG,88,110,0.80000000,3707,f22f7439ccbefdbb693459bcd83d163a470b172954f7c1a99c2c922a0b35b6d5,readable,data/raw/脸谱新一步/网络图片汇总/101.jpg,yes
102,opera-09-102-s.jpg,爬虫脸谱图集/opera-09-102-s.jpg,JPEG,89,110,0.80909091,3812,1e04a3990e3979de4402d3d50ea6f55e39cca2c4b2c194addf07a7ecbebfec4b,readable,data/raw/脸谱新一步/网络图片汇总/102.jpg,yes
103,opera-09-103-s.jpg,爬虫脸谱图集/opera-09-103-s.jpg,JPEG,89,110,0.80909091,3496,770ea8a850f5fdff7455922b5bbaf1a8e2abdc49083179106b84ee4fc627fb72,readable,data/raw/脸谱新一步/网络图片汇总/103.jpg,yes
104,opera-09-104-s.jpg,爬虫脸谱图集/opera-09-104-s.jpg,JPEG,86,110,0.78181818,3141,d42f1f03f9176641101de9492999b7eb1663ff8c3babb65b1d75da750fd3aeee,readable,data/raw/脸谱新一步/网络图片汇总/104.jpg,yes
